Time,Subject,Midline
3.0312,CTEEG_Control_31,1.77e-6
3.0312,CTEEG_Control_32,1.13e-6
3.0312,CTEEG_Control_33,2.42e-6
3.0312,CTEEG_Control_34,2.41e-6
3.0312,CTEEG_Control_35,1.38e-6
3.0312,CTEEG_Control_36,3.13e-6
3.0312,CTEEG_Control_37,9.46e-7
3.0312,CTEEG_Control_38,1.02e-6
3.0312,CTEEG_Control_41,1.46e-6
3.0312,CTEEG_Control_42,6.06e-7
3.0312,CTEEG_Control_43,5.81e-7
3.0312,CTEEG_Control_46,1.63e-6
3.0312,CTEEG_Control_47,8.69e-7
3.0312,CTEEG_Control_48,1.6e-6
3.0312,CTEEG_Control_51,9.79e-7
3.0312,CTEEG_Control_52,1.71e-6
3.0312,CTEEG_Control_53,1.77e-6
3.0312,CTEEG_Control_54,9.73e-7
3.0312,CTEEG_Control_55,9.56e-7
3.0312,CTEEG_Control_56,1.47e-6
3.0312,CTEEG_Control_59,1.13e-6
3.0312,CTEEG_Control_61,1.57e-6
3.0312,CTEEG_Control_62,5.66e-7
3.0312,CTEEG_Control_65,1.18e-6
3.0391,CTEEG_Control_30,3.14e-6
3.0391,CTEEG_Control_31,1.78e-6
3.0391,CTEEG_Control_32,1.13e-6
3.0391,CTEEG_Control_33,2.41e-6
3.0391,CTEEG_Control_34,2.37e-6
3.0391,CTEEG_Control_35,1.37e-6
3.0391,CTEEG_Control_36,3.12e-6
3.0391,CTEEG_Control_37,9.69e-7
3.0391,CTEEG_Control_38,1.02e-6
3.0391,CTEEG_Control_41,1.46e-6
3.0391,CTEEG_Control_42,6.06e-7
3.0391,CTEEG_Control_43,5.96e-7
3.0391,CTEEG_Control_46,1.64e-6
3.0391,CTEEG_Control_47,8.59e-7
3.0391,CTEEG_Control_48,1.6e-6
3.0391,CTEEG_Control_51,9.8e-7
3.0391,CTEEG_Control_52,1.74e-6
3.0391,CTEEG_Control_53,1.79e-6
3.0391,CTEEG_Control_54,9.71e-7
3.0391,CTEEG_Control_55,9.5e-7
3.0391,CTEEG_Control_56,1.47e-6
3.0391,CTEEG_Control_59,1.11e-6
3.0391,CTEEG_Control_61,1.59e-6
3.0391,CTEEG_Control_62,5.69e-7
3.0391,CTEEG_Control_65,1.16e-6
3.0469,CTEEG_Control_30,3.13e-6
3.0469,CTEEG_Control_31,1.79e-6
3.0469,CTEEG_Control_32,1.13e-6
3.0469,CTEEG_Control_33,2.4e-6
3.0469,CTEEG_Control_34,2.33e-6
3.0469,CTEEG_Control_35,1.35e-6
3.0469,CTEEG_Control_36,3.1e-6
3.0469,CTEEG_Control_37,9.93e-7
3.0469,CTEEG_Control_38,1.02e-6
3.0469,CTEEG_Control_41,1.45e-6
3.0469,CTEEG_Control_42,6.06e-7
3.0469,CTEEG_Control_43,6.13e-7
3.0469,CTEEG_Control_46,1.66e-6
3.0469,CTEEG_Control_47,8.49e-7
3.0469,CTEEG_Control_48,1.6e-6
3.0469,CTEEG_Control_51,9.8e-7
3.0469,CTEEG_Control_52,1.76e-6
3.0469,CTEEG_Control_53,1.81e-6
3.0469,CTEEG_Control_54,9.69e-7
3.0469,CTEEG_Control_55,9.45e-7
3.0469,CTEEG_Control_56,1.46e-6
3.0469,CTEEG_Control_59,1.08e-6
3.0469,CTEEG_Control_61,1.62e-6
3.0469,CTEEG_Control_62,5.72e-7
3.0469,CTEEG_Control_65,1.15e-6
3.0547,CTEEG_Control_30,3.11e-6
3.0547,CTEEG_Control_31,1.8e-6
3.0547,CTEEG_Control_32,1.13e-6
3.0547,CTEEG_Control_33,2.39e-6
3.0547,CTEEG_Control_34,2.29e-6
3.0547,CTEEG_Control_35,1.34e-6
3.0547,CTEEG_Control_36,3.08e-6
3.0547,CTEEG_Control_37,1.02e-6
3.0547,CTEEG_Control_38,1.03e-6
3.0547,CTEEG_Control_41,1.45e-6
3.0547,CTEEG_Control_42,6.05e-7
3.0547,CTEEG_Control_43,6.31e-7
3.0547,CTEEG_Control_46,1.67e-6
3.0547,CTEEG_Control_47,8.38e-7
3.0547,CTEEG_Control_48,1.59e-6
3.0547,CTEEG_Control_51,9.81e-7
3.0547,CTEEG_Control_52,1.77e-6
3.0547,CTEEG_Control_53,1.82e-6
3.0547,CTEEG_Control_54,9.67e-7
3.0547,CTEEG_Control_55,9.41e-7
3.0547,CTEEG_Control_56,1.46e-6
3.0547,CTEEG_Control_59,1.06e-6
3.0547,CTEEG_Control_61,1.64e-6
3.0547,CTEEG_Control_62,5.75e-7
3.0547,CTEEG_Control_65,1.15e-6
3.0625,CTEEG_Control_30,3.08e-6
3.0625,CTEEG_Control_31,1.81e-6
3.0625,CTEEG_Control_32,1.13e-6
3.0625,CTEEG_Control_33,2.38e-6
3.0625,CTEEG_Control_34,2.25e-6
3.0625,CTEEG_Control_35,1.33e-6
3.0625,CTEEG_Control_36,3.06e-6
3.0625,CTEEG_Control_37,1.04e-6
3.0625,CTEEG_Control_38,1.03e-6
3.0625,CTEEG_Control_41,1.44e-6
3.0625,CTEEG_Control_42,6.04e-7
3.0625,CTEEG_Control_43,6.5e-7
3.0625,CTEEG_Control_46,1.68e-6
3.0625,CTEEG_Control_47,8.28e-7
3.0625,CTEEG_Control_48,1.59e-6
3.0625,CTEEG_Control_51,9.83e-7
3.0625,CTEEG_Control_52,1.79e-6
3.0625,CTEEG_Control_53,1.84e-6
3.0625,CTEEG_Control_54,9.65e-7
3.0625,CTEEG_Control_55,9.37e-7
3.0625,CTEEG_Control_56,1.45e-6
3.0625,CTEEG_Control_59,1.04e-6
3.0625,CTEEG_Control_61,1.66e-6
3.0625,CTEEG_Control_62,5.78e-7
3.0625,CTEEG_Control_65,1.14e-6
3.0703,CTEEG_Control_30,3.06e-6
3.0703,CTEEG_Control_31,1.81e-6
3.0703,CTEEG_Control_32,1.14e-6
3.0703,CTEEG_Control_33,2.37e-6
3.0703,CTEEG_Control_34,2.21e-6
3.0703,CTEEG_Control_35,1.32e-6
3.0703,CTEEG_Control_36,3.03e-6
3.0703,CTEEG_Control_37,1.07e-6
3.0703,CTEEG_Control_38,1.03e-6
3.0703,CTEEG_Control_41,1.43e-6
3.0703,CTEEG_Control_42,6.03e-7
3.0703,CTEEG_Control_43,6.71e-7
3.0703,CTEEG_Control_46,1.68e-6
3.0703,CTEEG_Control_47,8.19e-7
3.0703,CTEEG_Control_48,1.59e-6
3.0703,CTEEG_Control_51,9.86e-7
3.0703,CTEEG_Control_52,1.8e-6
3.0703,CTEEG_Control_53,1.85e-6
3.0703,CTEEG_Control_54,9.6e-7
3.0703,CTEEG_Control_55,9.36e-7
3.0703,CTEEG_Control_56,1.45e-6
3.0703,CTEEG_Control_59,1.01e-6
3.0703,CTEEG_Control_61,1.68e-6
3.0703,CTEEG_Control_62,5.81e-7
3.0703,CTEEG_Control_65,1.14e-6
3.0781,CTEEG_Control_30,3.03e-6
3.0781,CTEEG_Control_31,1.82e-6
3.0781,CTEEG_Control_32,1.14e-6
3.0781,CTEEG_Control_33,2.35e-6
3.0781,CTEEG_Control_34,2.17e-6
3.0781,CTEEG_Control_35,1.31e-6
3.0781,CTEEG_Control_36,3e-6
3.0781,CTEEG_Control_37,1.09e-6
3.0781,CTEEG_Control_38,1.03e-6
3.0781,CTEEG_Control_41,1.42e-6
3.0781,CTEEG_Control_42,6.03e-7
3.0781,CTEEG_Control_43,6.92e-7
3.0781,CTEEG_Control_46,1.69e-6
3.0781,CTEEG_Control_47,8.09e-7
3.0781,CTEEG_Control_48,1.58e-6
3.0781,CTEEG_Control_51,9.89e-7
3.0781,CTEEG_Control_52,1.82e-6
3.0781,CTEEG_Control_53,1.86e-6
3.0781,CTEEG_Control_54,9.56e-7
3.0781,CTEEG_Control_55,9.35e-7
3.0781,CTEEG_Control_56,1.44e-6
3.0781,CTEEG_Control_59,9.89e-7
3.0781,CTEEG_Control_61,1.7e-6
3.0781,CTEEG_Control_62,5.83e-7
3.0781,CTEEG_Control_65,1.14e-6
3.0859,CTEEG_Control_30,3e-6
3.0859,CTEEG_Control_31,1.83e-6
3.0859,CTEEG_Control_32,1.14e-6
3.0859,CTEEG_Control_33,2.34e-6
3.0859,CTEEG_Control_34,2.13e-6
3.0859,CTEEG_Control_35,1.3e-6
3.0859,CTEEG_Control_36,2.97e-6
3.0859,CTEEG_Control_37,1.11e-6
3.0859,CTEEG_Control_38,1.03e-6
3.0859,CTEEG_Control_41,1.41e-6
3.0859,CTEEG_Control_42,6.04e-7
3.0859,CTEEG_Control_43,7.14e-7
3.0859,CTEEG_Control_46,1.7e-6
3.0859,CTEEG_Control_47,7.99e-7
3.0859,CTEEG_Control_48,1.58e-6
3.0859,CTEEG_Control_51,9.91e-7
3.0859,CTEEG_Control_52,1.83e-6
3.0859,CTEEG_Control_53,1.87e-6
3.0859,CTEEG_Control_54,9.51e-7
3.0859,CTEEG_Control_55,9.35e-7
3.0859,CTEEG_Control_56,1.44e-6
3.0859,CTEEG_Control_59,9.67e-7
3.0859,CTEEG_Control_61,1.72e-6
3.0859,CTEEG_Control_62,5.86e-7
3.0859,CTEEG_Control_65,1.14e-6
3.0938,CTEEG_Control_30,2.96e-6
3.0938,CTEEG_Control_31,1.84e-6
3.0938,CTEEG_Control_32,1.15e-6
3.0938,CTEEG_Control_33,2.33e-6
3.0938,CTEEG_Control_34,2.09e-6
3.0938,CTEEG_Control_35,1.29e-6
3.0938,CTEEG_Control_36,2.94e-6
3.0938,CTEEG_Control_37,1.14e-6
3.0938,CTEEG_Control_38,1.03e-6
3.0938,CTEEG_Control_41,1.39e-6
3.0938,CTEEG_Control_42,6.04e-7
3.0938,CTEEG_Control_43,7.35e-7
3.0938,CTEEG_Control_46,1.7e-6
3.0938,CTEEG_Control_47,7.91e-7
3.0938,CTEEG_Control_48,1.57e-6
3.0938,CTEEG_Control_51,9.93e-7
3.0938,CTEEG_Control_52,1.83e-6
3.0938,CTEEG_Control_53,1.88e-6
3.0938,CTEEG_Control_54,9.46e-7
3.0938,CTEEG_Control_55,9.37e-7
3.0938,CTEEG_Control_56,1.43e-6
3.0938,CTEEG_Control_59,9.48e-7
3.0938,CTEEG_Control_61,1.74e-6
3.0938,CTEEG_Control_62,5.88e-7
3.0938,CTEEG_Control_65,1.14e-6
3.1016,CTEEG_Control_30,2.93e-6
3.1016,CTEEG_Control_31,1.85e-6
3.1016,CTEEG_Control_32,1.15e-6
3.1016,CTEEG_Control_33,2.31e-6
3.1016,CTEEG_Control_34,2.04e-6
3.1016,CTEEG_Control_35,1.28e-6
3.1016,CTEEG_Control_36,2.91e-6
3.1016,CTEEG_Control_37,1.16e-6
3.1016,CTEEG_Control_38,1.03e-6
3.1016,CTEEG_Control_41,1.38e-6
3.1016,CTEEG_Control_42,6.03e-7
3.1016,CTEEG_Control_43,7.57e-7
3.1016,CTEEG_Control_46,1.71e-6
3.1016,CTEEG_Control_47,7.82e-7
3.1016,CTEEG_Control_48,1.56e-6
3.1016,CTEEG_Control_51,9.95e-7
3.1016,CTEEG_Control_52,1.84e-6
3.1016,CTEEG_Control_53,1.89e-6
3.1016,CTEEG_Control_54,9.39e-7
3.1016,CTEEG_Control_55,9.39e-7
3.1016,CTEEG_Control_56,1.42e-6
3.1016,CTEEG_Control_59,9.31e-7
3.1016,CTEEG_Control_61,1.76e-6
3.1016,CTEEG_Control_62,5.91e-7
3.1016,CTEEG_Control_65,1.15e-6
3.1094,CTEEG_Control_30,2.89e-6
3.1094,CTEEG_Control_31,1.86e-6
3.1094,CTEEG_Control_32,1.15e-6
3.1094,CTEEG_Control_33,2.3e-6
3.1094,CTEEG_Control_34,2e-6
3.1094,CTEEG_Control_35,1.26e-6
3.1094,CTEEG_Control_36,2.87e-6
3.1094,CTEEG_Control_37,1.19e-6
3.1094,CTEEG_Control_38,1.03e-6
3.1094,CTEEG_Control_41,1.36e-6
3.1094,CTEEG_Control_42,6.02e-7
3.1094,CTEEG_Control_43,7.79e-7
3.1094,CTEEG_Control_46,1.71e-6
3.1094,CTEEG_Control_47,7.74e-7
3.1094,CTEEG_Control_48,1.55e-6
3.1094,CTEEG_Control_51,9.96e-7
3.1094,CTEEG_Control_52,1.84e-6
3.1094,CTEEG_Control_53,1.89e-6
3.1094,CTEEG_Control_54,9.32e-7
3.1094,CTEEG_Control_55,9.42e-7
3.1094,CTEEG_Control_56,1.42e-6
3.1094,CTEEG_Control_59,9.14e-7
3.1094,CTEEG_Control_61,1.78e-6
3.1094,CTEEG_Control_62,5.93e-7
3.1094,CTEEG_Control_65,1.15e-6
3.1172,CTEEG_Control_30,2.85e-6
3.1172,CTEEG_Control_31,1.86e-6
3.1172,CTEEG_Control_32,1.16e-6
3.1172,CTEEG_Control_33,2.28e-6
3.1172,CTEEG_Control_34,1.96e-6
3.1172,CTEEG_Control_35,1.26e-6
3.1172,CTEEG_Control_36,2.83e-6
3.1172,CTEEG_Control_37,1.21e-6
3.1172,CTEEG_Control_38,1.03e-6
3.1172,CTEEG_Control_41,1.34e-6
3.1172,CTEEG_Control_42,6.02e-7
3.1172,CTEEG_Control_43,8e-7
3.1172,CTEEG_Control_46,1.71e-6
3.1172,CTEEG_Control_47,7.67e-7
3.1172,CTEEG_Control_48,1.54e-6
3.1172,CTEEG_Control_51,9.96e-7
3.1172,CTEEG_Control_52,1.84e-6
3.1172,CTEEG_Control_53,1.9e-6
3.1172,CTEEG_Control_54,9.23e-7
3.1172,CTEEG_Control_55,9.49e-7
3.1172,CTEEG_Control_56,1.41e-6
3.1172,CTEEG_Control_59,8.98e-7
3.1172,CTEEG_Control_61,1.8e-6
3.1172,CTEEG_Control_62,5.95e-7
3.1172,CTEEG_Control_65,1.16e-6
3.125,CTEEG_Control_30,2.81e-6
3.125,CTEEG_Control_31,1.87e-6
3.125,CTEEG_Control_32,1.16e-6
3.125,CTEEG_Control_33,2.28e-6
3.125,CTEEG_Control_34,1.92e-6
3.125,CTEEG_Control_35,1.25e-6
3.125,CTEEG_Control_36,2.79e-6
3.125,CTEEG_Control_37,1.23e-6
3.125,CTEEG_Control_38,1.03e-6
3.125,CTEEG_Control_41,1.32e-6
3.125,CTEEG_Control_42,6.02e-7
3.125,CTEEG_Control_43,8.22e-7
3.125,CTEEG_Control_46,1.71e-6
3.125,CTEEG_Control_47,7.6e-7
3.125,CTEEG_Control_48,1.53e-6
3.125,CTEEG_Control_51,9.96e-7
3.125,CTEEG_Control_52,1.84e-6
3.125,CTEEG_Control_53,1.9e-6
3.125,CTEEG_Control_54,9.15e-7
3.125,CTEEG_Control_55,9.56e-7
3.125,CTEEG_Control_56,1.4e-6
3.125,CTEEG_Control_59,8.87e-7
3.125,CTEEG_Control_61,1.82e-6
3.125,CTEEG_Control_62,5.97e-7
3.125,CTEEG_Control_65,1.16e-6
3.1328,CTEEG_Control_30,2.77e-6
3.1328,CTEEG_Control_31,1.88e-6
3.1328,CTEEG_Control_32,1.17e-6
3.1328,CTEEG_Control_33,2.27e-6
3.1328,CTEEG_Control_34,1.87e-6
3.1328,CTEEG_Control_35,1.24e-6
3.1328,CTEEG_Control_36,2.75e-6
3.1328,CTEEG_Control_37,1.25e-6
3.1328,CTEEG_Control_38,1.03e-6
3.1328,CTEEG_Control_41,1.3e-6
3.1328,CTEEG_Control_42,6.02e-7
3.1328,CTEEG_Control_43,8.43e-7
3.1328,CTEEG_Control_46,1.71e-6
3.1328,CTEEG_Control_47,7.53e-7
3.1328,CTEEG_Control_48,1.52e-6
3.1328,CTEEG_Control_51,9.95e-7
3.1328,CTEEG_Control_52,1.84e-6
3.1328,CTEEG_Control_53,1.9e-6
3.1328,CTEEG_Control_54,9.06e-7
3.1328,CTEEG_Control_55,9.63e-7
3.1328,CTEEG_Control_56,1.39e-6
3.1328,CTEEG_Control_59,8.8e-7
3.1328,CTEEG_Control_61,1.84e-6
3.1328,CTEEG_Control_62,5.99e-7
3.1328,CTEEG_Control_65,1.16e-6
3.1406,CTEEG_Control_30,2.72e-6
3.1406,CTEEG_Control_31,1.88e-6
3.1406,CTEEG_Control_32,1.18e-6
3.1406,CTEEG_Control_33,2.27e-6
3.1406,CTEEG_Control_34,1.82e-6
3.1406,CTEEG_Control_35,1.23e-6
3.1406,CTEEG_Control_36,2.71e-6
3.1406,CTEEG_Control_37,1.27e-6
3.1406,CTEEG_Control_38,1.03e-6
3.1406,CTEEG_Control_41,1.28e-6
3.1406,CTEEG_Control_42,6.02e-7
3.1406,CTEEG_Control_43,8.63e-7
3.1406,CTEEG_Control_46,1.71e-6
3.1406,CTEEG_Control_47,7.47e-7
3.1406,CTEEG_Control_48,1.51e-6
3.1406,CTEEG_Control_51,9.94e-7
3.1406,CTEEG_Control_52,1.84e-6
3.1406,CTEEG_Control_53,1.9e-6
3.1406,CTEEG_Control_54,8.97e-7
3.1406,CTEEG_Control_55,9.7e-7
3.1406,CTEEG_Control_56,1.38e-6
3.1406,CTEEG_Control_59,8.76e-7
3.1406,CTEEG_Control_61,1.86e-6
3.1406,CTEEG_Control_62,6.01e-7
3.1406,CTEEG_Control_65,1.17e-6
3.1484,CTEEG_Control_30,2.68e-6
3.1484,CTEEG_Control_31,1.89e-6
3.1484,CTEEG_Control_32,1.19e-6
3.1484,CTEEG_Control_33,2.27e-6
3.1484,CTEEG_Control_34,1.78e-6
3.1484,CTEEG_Control_35,1.22e-6
3.1484,CTEEG_Control_36,2.67e-6
3.1484,CTEEG_Control_37,1.29e-6
3.1484,CTEEG_Control_38,1.03e-6
3.1484,CTEEG_Control_41,1.26e-6
3.1484,CTEEG_Control_42,6.02e-7
3.1484,CTEEG_Control_43,8.84e-7
3.1484,CTEEG_Control_46,1.71e-6
3.1484,CTEEG_Control_47,7.41e-7
3.1484,CTEEG_Control_48,1.49e-6
3.1484,CTEEG_Control_51,9.93e-7
3.1484,CTEEG_Control_52,1.83e-6
3.1484,CTEEG_Control_53,1.9e-6
3.1484,CTEEG_Control_54,8.86e-7
3.1484,CTEEG_Control_55,9.78e-7
3.1484,CTEEG_Control_56,1.37e-6
3.1484,CTEEG_Control_59,8.73e-7
3.1484,CTEEG_Control_61,1.88e-6
3.1484,CTEEG_Control_62,6.02e-7
3.1484,CTEEG_Control_65,1.17e-6
3.1562,CTEEG_Control_30,2.64e-6
3.1562,CTEEG_Control_31,1.89e-6
3.1562,CTEEG_Control_32,1.2e-6
3.1562,CTEEG_Control_33,2.27e-6
3.1562,CTEEG_Control_34,1.73e-6
3.1562,CTEEG_Control_35,1.21e-6
3.1562,CTEEG_Control_36,2.62e-6
3.1562,CTEEG_Control_37,1.31e-6
3.1562,CTEEG_Control_38,1.03e-6
3.1562,CTEEG_Control_41,1.24e-6
3.1562,CTEEG_Control_42,6.02e-7
3.1562,CTEEG_Control_43,9.04e-7
3.1562,CTEEG_Control_46,1.71e-6
3.1562,CTEEG_Control_47,7.37e-7
3.1562,CTEEG_Control_48,1.48e-6
3.1562,CTEEG_Control_51,9.94e-7
3.1562,CTEEG_Control_52,1.83e-6
3.1562,CTEEG_Control_53,1.89e-6
3.1562,CTEEG_Control_54,8.76e-7
3.1562,CTEEG_Control_55,9.85e-7
3.1562,CTEEG_Control_56,1.36e-6
3.1562,CTEEG_Control_59,8.72e-7
3.1562,CTEEG_Control_61,1.91e-6
3.1562,CTEEG_Control_62,6.04e-7
3.1562,CTEEG_Control_65,1.18e-6
3.1641,CTEEG_Control_30,2.59e-6
3.1641,CTEEG_Control_31,1.9e-6
3.1641,CTEEG_Control_32,1.21e-6
3.1641,CTEEG_Control_33,2.26e-6
3.1641,CTEEG_Control_34,1.68e-6
3.1641,CTEEG_Control_35,1.2e-6
3.1641,CTEEG_Control_36,2.58e-6
3.1641,CTEEG_Control_37,1.33e-6
3.1641,CTEEG_Control_38,1.03e-6
3.1641,CTEEG_Control_41,1.22e-6
3.1641,CTEEG_Control_42,6.03e-7
3.1641,CTEEG_Control_43,9.24e-7
3.1641,CTEEG_Control_46,1.7e-6
3.1641,CTEEG_Control_47,7.35e-7
3.1641,CTEEG_Control_48,1.46e-6
3.1641,CTEEG_Control_51,9.96e-7
3.1641,CTEEG_Control_52,1.82e-6
3.1641,CTEEG_Control_53,1.89e-6
3.1641,CTEEG_Control_54,8.66e-7
3.1641,CTEEG_Control_55,9.93e-7
3.1641,CTEEG_Control_56,1.35e-6
3.1641,CTEEG_Control_59,8.72e-7
3.1641,CTEEG_Control_61,1.93e-6
3.1641,CTEEG_Control_62,6.05e-7
3.1641,CTEEG_Control_65,1.18e-6
3.1719,CTEEG_Control_30,2.55e-6
3.1719,CTEEG_Control_31,1.9e-6
3.1719,CTEEG_Control_32,1.23e-6
3.1719,CTEEG_Control_33,2.26e-6
3.1719,CTEEG_Control_34,1.64e-6
3.1719,CTEEG_Control_35,1.2e-6
3.1719,CTEEG_Control_36,2.54e-6
3.1719,CTEEG_Control_37,1.34e-6
3.1719,CTEEG_Control_38,1.03e-6
3.1719,CTEEG_Control_41,1.2e-6
3.1719,CTEEG_Control_42,6.05e-7
3.1719,CTEEG_Control_43,9.42e-7
3.1719,CTEEG_Control_46,1.7e-6
3.1719,CTEEG_Control_47,7.34e-7
3.1719,CTEEG_Control_48,1.45e-6
3.1719,CTEEG_Control_51,9.99e-7
3.1719,CTEEG_Control_52,1.81e-6
3.1719,CTEEG_Control_53,1.88e-6
3.1719,CTEEG_Control_54,8.56e-7
3.1719,CTEEG_Control_55,1e-6
3.1719,CTEEG_Control_56,1.34e-6
3.1719,CTEEG_Control_59,8.74e-7
3.1719,CTEEG_Control_61,1.96e-6
3.1719,CTEEG_Control_62,6.07e-7
3.1719,CTEEG_Control_65,1.19e-6
3.1797,CTEEG_Control_30,2.5e-6
3.1797,CTEEG_Control_31,1.9e-6
3.1797,CTEEG_Control_32,1.24e-6
3.1797,CTEEG_Control_33,2.26e-6
3.1797,CTEEG_Control_34,1.59e-6
3.1797,CTEEG_Control_35,1.19e-6
3.1797,CTEEG_Control_36,2.49e-6
3.1797,CTEEG_Control_37,1.36e-6
3.1797,CTEEG_Control_38,1.04e-6
3.1797,CTEEG_Control_41,1.18e-6
3.1797,CTEEG_Control_42,6.07e-7
3.1797,CTEEG_Control_43,9.6e-7
3.1797,CTEEG_Control_46,1.69e-6
3.1797,CTEEG_Control_47,7.35e-7
3.1797,CTEEG_Control_48,1.43e-6
3.1797,CTEEG_Control_51,1e-6
3.1797,CTEEG_Control_52,1.8e-6
3.1797,CTEEG_Control_53,1.87e-6
3.1797,CTEEG_Control_54,8.45e-7
3.1797,CTEEG_Control_55,1.01e-6
3.1797,CTEEG_Control_56,1.33e-6
3.1797,CTEEG_Control_59,8.77e-7
3.1797,CTEEG_Control_61,1.98e-6
3.1797,CTEEG_Control_62,6.09e-7
3.1797,CTEEG_Control_65,1.19e-6
3.1875,CTEEG_Control_30,2.45e-6
3.1875,CTEEG_Control_31,1.9e-6
3.1875,CTEEG_Control_32,1.26e-6
3.1875,CTEEG_Control_33,2.25e-6
3.1875,CTEEG_Control_34,1.54e-6
3.1875,CTEEG_Control_35,1.19e-6
3.1875,CTEEG_Control_36,2.44e-6
3.1875,CTEEG_Control_37,1.37e-6
3.1875,CTEEG_Control_38,1.04e-6
3.1875,CTEEG_Control_41,1.16e-6
3.1875,CTEEG_Control_42,6.09e-7
3.1875,CTEEG_Control_43,9.77e-7
3.1875,CTEEG_Control_46,1.68e-6
3.1875,CTEEG_Control_47,7.37e-7
3.1875,CTEEG_Control_48,1.41e-6
3.1875,CTEEG_Control_51,1e-6
3.1875,CTEEG_Control_52,1.79e-6
3.1875,CTEEG_Control_53,1.86e-6
3.1875,CTEEG_Control_54,8.34e-7
3.1875,CTEEG_Control_55,1.02e-6
3.1875,CTEEG_Control_56,1.32e-6
3.1875,CTEEG_Control_59,8.81e-7
3.1875,CTEEG_Control_61,2e-6
3.1875,CTEEG_Control_62,6.1e-7
3.1875,CTEEG_Control_65,1.19e-6
3.1953,CTEEG_Control_30,2.41e-6
3.1953,CTEEG_Control_31,1.89e-6
3.1953,CTEEG_Control_32,1.28e-6
3.1953,CTEEG_Control_33,2.25e-6
3.1953,CTEEG_Control_34,1.49e-6
3.1953,CTEEG_Control_35,1.18e-6
3.1953,CTEEG_Control_36,2.4e-6
3.1953,CTEEG_Control_37,1.39e-6
3.1953,CTEEG_Control_38,1.04e-6
3.1953,CTEEG_Control_41,1.14e-6
3.1953,CTEEG_Control_42,6.12e-7
3.1953,CTEEG_Control_43,9.93e-7
3.1953,CTEEG_Control_46,1.67e-6
3.1953,CTEEG_Control_47,7.41e-7
3.1953,CTEEG_Control_48,1.39e-6
3.1953,CTEEG_Control_51,1.01e-6
3.1953,CTEEG_Control_52,1.78e-6
3.1953,CTEEG_Control_53,1.85e-6
3.1953,CTEEG_Control_54,8.22e-7
3.1953,CTEEG_Control_55,1.03e-6
3.1953,CTEEG_Control_56,1.31e-6
3.1953,CTEEG_Control_59,8.85e-7
3.1953,CTEEG_Control_61,2.03e-6
3.1953,CTEEG_Control_62,6.12e-7
3.1953,CTEEG_Control_65,1.2e-6
3.2031,CTEEG_Control_30,2.36e-6
3.2031,CTEEG_Control_31,1.89e-6
3.2031,CTEEG_Control_32,1.3e-6
3.2031,CTEEG_Control_33,2.24e-6
3.2031,CTEEG_Control_34,1.45e-6
3.2031,CTEEG_Control_35,1.18e-6
3.2031,CTEEG_Control_36,2.35e-6
3.2031,CTEEG_Control_37,1.4e-6
3.2031,CTEEG_Control_38,1.05e-6
3.2031,CTEEG_Control_41,1.13e-6
3.2031,CTEEG_Control_42,6.15e-7
3.2031,CTEEG_Control_43,1.01e-6
3.2031,CTEEG_Control_46,1.67e-6
3.2031,CTEEG_Control_47,7.47e-7
3.2031,CTEEG_Control_48,1.36e-6
3.2031,CTEEG_Control_51,1.01e-6
3.2031,CTEEG_Control_52,1.76e-6
3.2031,CTEEG_Control_53,1.84e-6
3.2031,CTEEG_Control_54,8.09e-7
3.2031,CTEEG_Control_55,1.04e-6
3.2031,CTEEG_Control_56,1.3e-6
3.2031,CTEEG_Control_59,8.91e-7
3.2031,CTEEG_Control_61,2.05e-6
3.2031,CTEEG_Control_62,6.14e-7
3.2031,CTEEG_Control_65,1.2e-6
3.2109,CTEEG_Control_30,2.31e-6
3.2109,CTEEG_Control_31,1.89e-6
3.2109,CTEEG_Control_32,1.32e-6
3.2109,CTEEG_Control_33,2.24e-6
3.2109,CTEEG_Control_34,1.4e-6
3.2109,CTEEG_Control_35,1.18e-6
3.2109,CTEEG_Control_36,2.31e-6
3.2109,CTEEG_Control_37,1.41e-6
3.2109,CTEEG_Control_38,1.05e-6
3.2109,CTEEG_Control_41,1.11e-6
3.2109,CTEEG_Control_42,6.19e-7
3.2109,CTEEG_Control_43,1.02e-6
3.2109,CTEEG_Control_46,1.66e-6
3.2109,CTEEG_Control_47,7.54e-7
3.2109,CTEEG_Control_48,1.34e-6
3.2109,CTEEG_Control_51,1.02e-6
3.2109,CTEEG_Control_52,1.75e-6
3.2109,CTEEG_Control_53,1.82e-6
3.2109,CTEEG_Control_54,7.97e-7
3.2109,CTEEG_Control_55,1.04e-6
3.2109,CTEEG_Control_56,1.29e-6
3.2109,CTEEG_Control_59,8.99e-7
3.2109,CTEEG_Control_61,2.08e-6
3.2109,CTEEG_Control_62,6.16e-7
3.2109,CTEEG_Control_65,1.21e-6
3.2188,CTEEG_Control_30,2.27e-6
3.2188,CTEEG_Control_31,1.88e-6
3.2188,CTEEG_Control_32,1.35e-6
3.2188,CTEEG_Control_33,2.23e-6
3.2188,CTEEG_Control_34,1.36e-6
3.2188,CTEEG_Control_35,1.18e-6
3.2188,CTEEG_Control_36,2.27e-6
3.2188,CTEEG_Control_37,1.43e-6
3.2188,CTEEG_Control_38,1.06e-6
3.2188,CTEEG_Control_41,1.1e-6
3.2188,CTEEG_Control_42,6.23e-7
