"","Subject","hhm_2_aics","hhm_3_aics","hhm_4_aics","hhm_5_aics","performance_class","performance_trials","performance_scale"
"6031","CTEEG021",-3482.89460759152,-3936.2547688272,-4333.76604334021,-4262.09777060419,"experiment",12,"Minmaxscale"
"6032","CTEEG022",-6728.82907746177,-8907.19871631267,-10260.0343037908,-11229.2168765036,"experiment",12,"Minmaxscale"
"6033","CTEEG023",-3126.24294322857,-3604.25401725401,-3943.89677458359,-4463.89623743595,"experiment",12,"Minmaxscale"
"6034","CTEEG024",-10171.2653855171,-11569.2492230105,-12991.3248693351,-13675.7450530614,"experiment",12,"Minmaxscale"
"6035","CTEEG049",-4344.1173306966,-5523.69034776145,-6267.47950583172,-6676.90331550101,"experiment",12,"Minmaxscale"
"6036","CTEEG057",-11608.8551922765,-13568.400935591,-15414.7872195715,-16766.2951606288,"experiment",12,"Minmaxscale"
"6037","CTEEG058",-3470.02731893366,-4195.85749705068,-4683.72402059092,-4933.54564461077,"experiment",12,"Minmaxscale"
"6038","CTEEG060",-2466.05415684826,-2945.08645997338,-3295.0707054325,-3533.10515446081,"experiment",12,"Minmaxscale"
"6039","CTEEG002",-2513.39778896634,-3161.57919009514,-3406.89309117237,-3623.84115101187,"experiment",12,"Minmaxscale"
"6040","CTEEG003",-1720.45138871118,-2397.59101781407,-2768.32391799039,-2975.49468482037,"experiment",12,"Minmaxscale"
"6041","CTEEG004",-1774.82818531978,-2464.45933094741,-2954.96742137542,-3210.53222992491,"experiment",12,"Minmaxscale"
"6042","CTEEG005",-3854.92668069002,-4427.51494347458,-4950.3794117192,-5347.914473236,"experiment",12,"Minmaxscale"
"6043","CTEEG006",-2188.27598627862,-2813.47553948871,-3103.25434097363,-3343.64650273283,"experiment",12,"Minmaxscale"
"6044","CTEEG008",-3144.18357405982,-3818.59040831637,-4315.40303817353,-4502.38530163511,"experiment",12,"Minmaxscale"
"6045","CTEEG009",-17658.0565056225,-21487.1344577537,-25412.2237643245,-27529.6970853188,"experiment",12,"Minmaxscale"
"6046","CTEEG011",-3532.16361795409,-4432.51452045344,-4852.11973472992,-5183.95814891714,"experiment",12,"Minmaxscale"
"6047","CTEEG012",-3361.70857013822,-4348.94344423325,-4898.68861477313,-5215.62861719742,"experiment",12,"Minmaxscale"
"6048","CTEEG013",-2465.6011591638,-2779.5665817685,-3268.10944968699,-3059.11744185303,"experiment",12,"Minmaxscale"
"6049","CTEEG015",-2329.91824361318,-2934.42440360908,-3251.31535773252,-3706.4229323048,"experiment",12,"Minmaxscale"
"6050","CTEEG017",-3530.64058555659,-3899.05628223821,-4402.37695743934,-4716.21673401929,"experiment",12,"Minmaxscale"
"6051","CTEEG018",-1779.82707413855,-2098.3134840119,-2491.01007340426,-2719.40128944402,"experiment",12,"Minmaxscale"
"6052","CTEEG019",-3209.83935804732,-3949.6224361011,-4278.58280325725,-4592.98856336039,"experiment",12,"Minmaxscale"
"6053","CTEEG021",-3482.89460759152,-3936.2547688272,-4333.76604334021,-4262.09777060419,"experiment",12,"Minmaxscale"
"6054","CTEEG022",-6728.82907746177,-8907.19871631267,-10260.0343037908,-11229.2168765036,"experiment",12,"Minmaxscale"
"6055","CTEEG023",-3126.24294322857,-3604.25401725401,-3943.89677458359,-4463.89623743595,"experiment",12,"Minmaxscale"
"6056","CTEEG024",-10171.2653855171,-11569.2492230105,-12991.3248693351,-13675.7450530614,"experiment",12,"Minmaxscale"
"6057","CTEEG049",-4344.1173306966,-5523.69034776145,-6267.47950583172,-6676.90331550101,"experiment",12,"Minmaxscale"
"6058","CTEEG057",-11608.8551922765,-13568.400935591,-15414.7872195715,-16766.2951606288,"experiment",12,"Minmaxscale"
"6059","CTEEG058",-3470.02731893366,-4195.85749705068,-4683.72402059092,-4933.54564461077,"experiment",12,"Minmaxscale"
"6060","CTEEG060",-2466.05415684826,-2945.08645997338,-3295.0707054325,-3533.10515446081,"experiment",12,"Minmaxscale"
"6061","CTEEG002",-2513.39778896634,-3161.57919009514,-3406.89309117237,-3623.84115101187,"experiment",12,"Minmaxscale"
"6062","CTEEG003",-1720.45138871118,-2397.59101781407,-2768.32391799039,-2975.49468482037,"experiment",12,"Minmaxscale"
"6063","CTEEG004",-1774.82818531978,-2464.45933094741,-2954.96742137542,-3210.53222992491,"experiment",12,"Minmaxscale"
"6064","CTEEG005",-3854.92668069002,-4427.51494347458,-4950.3794117192,-5347.914473236,"experiment",12,"Minmaxscale"
"6065","CTEEG006",-2188.27598627862,-2813.47553948871,-3103.25434097363,-3343.64650273283,"experiment",12,"Minmaxscale"
"6066","CTEEG008",-3144.18357405982,-3818.59040831637,-4315.40303817353,-4502.38530163511,"experiment",12,"Minmaxscale"
"6067","CTEEG009",-17658.0565056225,-21487.1344577537,-25412.2237643245,-27529.6970853188,"experiment",12,"Minmaxscale"
"6068","CTEEG011",-3532.16361795409,-4432.51452045344,-4852.11973472992,-5183.95814891714,"experiment",12,"Minmaxscale"
"6069","CTEEG012",-3361.70857013822,-4348.94344423325,-4898.68861477313,-5215.62861719742,"experiment",12,"Minmaxscale"
"6070","CTEEG013",-2465.6011591638,-2779.5665817685,-3268.10944968699,-3059.11744185303,"experiment",12,"Minmaxscale"
"6071","CTEEG015",-2329.91824361318,-2934.42440360908,-3251.31535773252,-3706.4229323048,"experiment",12,"Minmaxscale"
"6072","CTEEG017",-3530.64058555659,-3899.05628223821,-4402.37695743934,-4716.21673401929,"experiment",12,"Minmaxscale"
"6073","CTEEG018",-1779.82707413855,-2098.3134840119,-2491.01007340426,-2719.40128944402,"experiment",12,"Minmaxscale"
"6074","CTEEG019",-3209.83935804732,-3949.6224361011,-4278.58280325725,-4592.98856336039,"experiment",12,"Minmaxscale"
"6075","CTEEG021",-3482.89460759152,-3936.2547688272,-4333.76604334021,-4262.09777060419,"experiment",12,"Minmaxscale"
"6076","CTEEG022",-6728.82907746177,-8907.19871631267,-10260.0343037908,-11229.2168765036,"experiment",12,"Minmaxscale"
"6077","CTEEG023",-3126.24294322857,-3604.25401725401,-3943.89677458359,-4463.89623743595,"experiment",12,"Minmaxscale"
"6078","CTEEG024",-10171.2653855171,-11569.2492230105,-12991.3248693351,-13675.7450530614,"experiment",12,"Minmaxscale"
"6079","CTEEG049",-4344.1173306966,-5523.69034776145,-6267.47950583172,-6676.90331550101,"experiment",12,"Minmaxscale"
"6080","CTEEG057",-11608.8551922765,-13568.400935591,-15414.7872195715,-16766.2951606288,"experiment",12,"Minmaxscale"
"6081","CTEEG058",-3470.02731893366,-4195.85749705068,-4683.72402059092,-4933.54564461077,"experiment",12,"Minmaxscale"
"6082","CTEEG060",-2466.05415684826,-2945.08645997338,-3295.0707054325,-3533.10515446081,"experiment",12,"Minmaxscale"
"6083","CTEEG002",-2513.39778896634,-3161.57919009514,-3406.89309117237,-3623.84115101187,"experiment",12,"Minmaxscale"
"6084","CTEEG003",-1720.45138871118,-2397.59101781407,-2768.32391799039,-2975.49468482037,"experiment",12,"Minmaxscale"
"6085","CTEEG004",-1774.82818531978,-2464.45933094741,-2954.96742137542,-3210.53222992491,"experiment",12,"Minmaxscale"
"6086","CTEEG005",-3854.92668069002,-4427.51494347458,-4950.3794117192,-5347.914473236,"experiment",12,"Minmaxscale"
"6087","CTEEG006",-2188.27598627862,-2813.47553948871,-3103.25434097363,-3343.64650273283,"experiment",12,"Minmaxscale"
"6088","CTEEG008",-3144.18357405982,-3818.59040831637,-4315.40303817353,-4502.38530163511,"experiment",12,"Minmaxscale"
"6089","CTEEG009",-17658.0565056225,-21487.1344577537,-25412.2237643245,-27529.6970853188,"experiment",12,"Minmaxscale"
"6090","CTEEG011",-3532.16361795409,-4432.51452045344,-4852.11973472992,-5183.95814891714,"experiment",12,"Minmaxscale"
"6091","CTEEG012",-3361.70857013822,-4348.94344423325,-4898.68861477313,-5215.62861719742,"experiment",12,"Minmaxscale"
"6092","CTEEG013",-2465.6011591638,-2779.5665817685,-3268.10944968699,-3059.11744185303,"experiment",12,"Minmaxscale"
"6093","CTEEG015",-2329.91824361318,-2934.42440360908,-3251.31535773252,-3706.4229323048,"experiment",12,"Minmaxscale"
"6094","CTEEG017",-3530.64058555659,-3899.05628223821,-4402.37695743934,-4716.21673401929,"experiment",12,"Minmaxscale"
"6095","CTEEG018",-1779.82707413855,-2098.3134840119,-2491.01007340426,-2719.40128944402,"experiment",12,"Minmaxscale"
"6096","CTEEG019",-3209.83935804732,-3949.6224361011,-4278.58280325725,-4592.98856336039,"experiment",12,"Minmaxscale"
"6097","CTEEG021",-3482.89460759152,-3936.2547688272,-4333.76604334021,-4262.09777060419,"experiment",12,"Minmaxscale"
"6098","CTEEG022",-6728.82907746177,-8907.19871631267,-10260.0343037908,-11229.2168765036,"experiment",12,"Minmaxscale"
"6099","CTEEG023",-3126.24294322857,-3604.25401725401,-3943.89677458359,-4463.89623743595,"experiment",12,"Minmaxscale"
"6100","CTEEG024",-10171.2653855171,-11569.2492230105,-12991.3248693351,-13675.7450530614,"experiment",12,"Minmaxscale"
"6101","CTEEG049",-4344.1173306966,-5523.69034776145,-6267.47950583172,-6676.90331550101,"experiment",12,"Minmaxscale"
"6102","CTEEG057",-11608.8551922765,-13568.400935591,-15414.7872195715,-16766.2951606288,"experiment",12,"Minmaxscale"
"6103","CTEEG058",-3470.02731893366,-4195.85749705068,-4683.72402059092,-4933.54564461077,"experiment",12,"Minmaxscale"
"6104","CTEEG060",-2466.05415684826,-2945.08645997338,-3295.0707054325,-3533.10515446081,"experiment",12,"Minmaxscale"
"6105","CTEEG002",-2513.39778896634,-3161.57919009514,-3406.89309117237,-3623.84115101187,"experiment",12,"Minmaxscale"
"6106","CTEEG003",-1720.45138871118,-2397.59101781407,-2768.32391799039,-2975.49468482037,"experiment",12,"Minmaxscale"
"6107","CTEEG004",-1774.82818531978,-2464.45933094741,-2954.96742137542,-3210.53222992491,"experiment",12,"Minmaxscale"
"6108","CTEEG005",-3854.92668069002,-4427.51494347458,-4950.3794117192,-5347.914473236,"experiment",12,"Minmaxscale"
"6109","CTEEG006",-2188.27598627862,-2813.47553948871,-3103.25434097363,-3343.64650273283,"experiment",12,"Minmaxscale"
"6110","CTEEG008",-3144.18357405982,-3818.59040831637,-4315.40303817353,-4502.38530163511,"experiment",12,"Minmaxscale"
"6111","CTEEG009",-17658.0565056225,-21487.1344577537,-25412.2237643245,-27529.6970853188,"experiment",12,"Minmaxscale"
"6112","CTEEG011",-3532.16361795409,-4432.51452045344,-4852.11973472992,-5183.95814891714,"experiment",12,"Minmaxscale"
"6113","CTEEG012",-3361.70857013822,-4348.94344423325,-4898.68861477313,-5215.62861719742,"experiment",12,"Minmaxscale"
"6114","CTEEG013",-2465.6011591638,-2779.5665817685,-3268.10944968699,-3059.11744185303,"experiment",12,"Minmaxscale"
"6115","CTEEG015",-2329.91824361318,-2934.42440360908,-3251.31535773252,-3706.4229323048,"experiment",12,"Minmaxscale"
"6116","CTEEG017",-3530.64058555659,-3899.05628223821,-4402.37695743934,-4716.21673401929,"experiment",12,"Minmaxscale"
"6117","CTEEG018",-1779.82707413855,-2098.3134840119,-2491.01007340426,-2719.40128944402,"experiment",12,"Minmaxscale"
"6118","CTEEG019",-3209.83935804732,-3949.6224361011,-4278.58280325725,-4592.98856336039,"experiment",12,"Minmaxscale"
"6119","CTEEG021",-3482.89460759152,-3936.2547688272,-4333.76604334021,-4262.09777060419,"experiment",12,"Minmaxscale"
"6120","CTEEG022",-6728.82907746177,-8907.19871631267,-10260.0343037908,-11229.2168765036,"experiment",12,"Minmaxscale"
"6121","CTEEG023",-3126.24294322857,-3604.25401725401,-3943.89677458359,-4463.89623743595,"experiment",12,"Minmaxscale"
"6122","CTEEG024",-10171.2653855171,-11569.2492230105,-12991.3248693351,-13675.7450530614,"experiment",12,"Minmaxscale"
"6123","CTEEG049",-4344.1173306966,-5523.69034776145,-6267.47950583172,-6676.90331550101,"experiment",12,"Minmaxscale"
"6124","CTEEG057",-11608.8551922765,-13568.400935591,-15414.7872195715,-16766.2951606288,"experiment",12,"Minmaxscale"
"6125","CTEEG058",-3470.02731893366,-4195.85749705068,-4683.72402059092,-4933.54564461077,"experiment",12,"Minmaxscale"
"6126","CTEEG060",-2466.05415684826,-2945.08645997338,-3295.0707054325,-3533.10515446081,"experiment",12,"Minmaxscale"
"6127","CTEEG002",-2513.39778896634,-3161.57919009514,-3406.89309117237,-3623.84115101187,"experiment",12,"Minmaxscale"
"6128","CTEEG003",-1720.45138871118,-2397.59101781407,-2768.32391799039,-2975.49468482037,"experiment",12,"Minmaxscale"
"6129","CTEEG004",-1774.82818531978,-2464.45933094741,-2954.96742137542,-3210.53222992491,"experiment",12,"Minmaxscale"
"6130","CTEEG005",-3854.92668069002,-4427.51494347458,-4950.3794117192,-5347.914473236,"experiment",12,"Minmaxscale"
"6131","CTEEG006",-2188.27598627862,-2813.47553948871,-3103.25434097363,-3343.64650273283,"experiment",12,"Minmaxscale"
"6132","CTEEG008",-3144.18357405982,-3818.59040831637,-4315.40303817353,-4502.38530163511,"experiment",12,"Minmaxscale"
"6133","CTEEG009",-17658.0565056225,-21487.1344577537,-25412.2237643245,-27529.6970853188,"experiment",12,"Minmaxscale"
"6134","CTEEG011",-3532.16361795409,-4432.51452045344,-4852.11973472992,-5183.95814891714,"experiment",12,"Minmaxscale"
"6135","CTEEG012",-3361.70857013822,-4348.94344423325,-4898.68861477313,-5215.62861719742,"experiment",12,"Minmaxscale"
"6136","CTEEG013",-2465.6011591638,-2779.5665817685,-3268.10944968699,-3059.11744185303,"experiment",12,"Minmaxscale"
"6137","CTEEG015",-2329.91824361318,-2934.42440360908,-3251.31535773252,-3706.4229323048,"experiment",12,"Minmaxscale"
"6138","CTEEG017",-3530.64058555659,-3899.05628223821,-4402.37695743934,-4716.21673401929,"experiment",12,"Minmaxscale"
"6139","CTEEG018",-1779.82707413855,-2098.3134840119,-2491.01007340426,-2719.40128944402,"experiment",12,"Minmaxscale"
"6140","CTEEG019",-3209.83935804732,-3949.6224361011,-4278.58280325725,-4592.98856336039,"experiment",12,"Minmaxscale"
"6141","CTEEG021",-3482.89460759152,-3936.2547688272,-4333.76604334021,-4262.09777060419,"experiment",12,"Minmaxscale"
"6142","CTEEG022",-6728.82907746177,-8907.19871631267,-10260.0343037908,-11229.2168765036,"experiment",12,"Minmaxscale"
"6143","CTEEG023",-3126.24294322857,-3604.25401725401,-3943.89677458359,-4463.89623743595,"experiment",12,"Minmaxscale"
"6144","CTEEG024",-10171.2653855171,-11569.2492230105,-12991.3248693351,-13675.7450530614,"experiment",12,"Minmaxscale"
"6145","CTEEG049",-4344.1173306966,-5523.69034776145,-6267.47950583172,-6676.90331550101,"experiment",12,"Minmaxscale"
"6146","CTEEG057",-11608.8551922765,-13568.400935591,-15414.7872195715,-16766.2951606288,"experiment",12,"Minmaxscale"
"6147","CTEEG058",-3470.02731893366,-4195.85749705068,-4683.72402059092,-4933.54564461077,"experiment",12,"Minmaxscale"
"6148","CTEEG060",-2466.05415684826,-2945.08645997338,-3295.0707054325,-3533.10515446081,"experiment",12,"Minmaxscale"
"6149","CTEEG002",-2513.39778896634,-3161.57919009514,-3406.89309117237,-3623.84115101187,"experiment",12,"Minmaxscale"
"6150","CTEEG003",-1720.45138871118,-2397.59101781407,-2768.32391799039,-2975.49468482037,"experiment",12,"Minmaxscale"
"6151","CTEEG004",-1774.82818531978,-2464.45933094741,-2954.96742137542,-3210.53222992491,"experiment",12,"Minmaxscale"
"6152","CTEEG005",-3854.92668069002,-4427.51494347458,-4950.3794117192,-5347.914473236,"experiment",12,"Minmaxscale"
"6153","CTEEG006",-2188.27598627862,-2813.47553948871,-3103.25434097363,-3343.64650273283,"experiment",12,"Minmaxscale"
"6154","CTEEG008",-3144.18357405982,-3818.59040831637,-4315.40303817353,-4502.38530163511,"experiment",12,"Minmaxscale"
"6155","CTEEG009",-17658.0565056225,-21487.1344577537,-25412.2237643245,-27529.6970853188,"experiment",12,"Minmaxscale"
"6156","CTEEG011",-3532.16361795409,-4432.51452045344,-4852.11973472992,-5183.95814891714,"experiment",12,"Minmaxscale"
"6157","CTEEG012",-3361.70857013822,-4348.94344423325,-4898.68861477313,-5215.62861719742,"experiment",12,"Minmaxscale"
"6158","CTEEG013",-2465.6011591638,-2779.5665817685,-3268.10944968699,-3059.11744185303,"experiment",12,"Minmaxscale"
"6159","CTEEG015",-2329.91824361318,-2934.42440360908,-3251.31535773252,-3706.4229323048,"experiment",12,"Minmaxscale"
"6160","CTEEG017",-3530.64058555659,-3899.05628223821,-4402.37695743934,-4716.21673401929,"experiment",12,"Minmaxscale"
"6161","CTEEG018",-1779.82707413855,-2098.3134840119,-2491.01007340426,-2719.40128944402,"experiment",12,"Minmaxscale"
"6162","CTEEG019",-3209.83935804732,-3949.6224361011,-4278.58280325725,-4592.98856336039,"experiment",12,"Minmaxscale"
"6163","CTEEG021",-3482.89460759152,-3936.2547688272,-4333.76604334021,-4262.09777060419,"experiment",12,"Minmaxscale"
"6164","CTEEG022",-6728.82907746177,-8907.19871631267,-10260.0343037908,-11229.2168765036,"experiment",12,"Minmaxscale"
"6165","CTEEG023",-3126.24294322857,-3604.25401725401,-3943.89677458359,-4463.89623743595,"experiment",12,"Minmaxscale"
"6166","CTEEG024",-10171.2653855171,-11569.2492230105,-12991.3248693351,-13675.7450530614,"experiment",12,"Minmaxscale"
"6167","CTEEG049",-4344.1173306966,-5523.69034776145,-6267.47950583172,-6676.90331550101,"experiment",12,"Minmaxscale"
"6168","CTEEG057",-11608.8551922765,-13568.400935591,-15414.7872195715,-16766.2951606288,"experiment",12,"Minmaxscale"
"6169","CTEEG058",-3470.02731893366,-4195.85749705068,-4683.72402059092,-4933.54564461077,"experiment",12,"Minmaxscale"
"6170","CTEEG060",-2466.05415684826,-2945.08645997338,-3295.0707054325,-3533.10515446081,"experiment",12,"Minmaxscale"
"6171","CTEEG002",-1278.58956918084,-1926.77097030964,-2172.08491148841,-2389.03293122636,"experiment",12,"RawMidline"
"6172","CTEEG003",-667.416970658844,-1344.55660544009,-1715.28949705656,-1922.46027382428,"experiment",12,"RawMidline"
"6173","CTEEG004",-572.927302220691,-1262.55844373498,-1753.06653652837,-2008.63135613144,"experiment",12,"RawMidline"
"6174","CTEEG005",-2521.39648394197,-3093.98484700268,-3616.84921497115,-4014.38427648796,"experiment",12,"RawMidline"
"6175","CTEEG006",-1136.80859011301,-1762.00813406222,-2051.78693554714,-2292.1791141328,"experiment",12,"RawMidline"
"6176","CTEEG008",-1746.4057448558,-2420.81259181944,-2917.62521393841,-3104.60749346387,"experiment",12,"RawMidline"
"6177","CTEEG009",-8478.47966361301,-12307.5578781949,-16232.646922315,-18350.1203705715,"experiment",12,"RawMidline"
"6178","CTEEG011",-1979.25125017816,-2879.60216079029,-3299.20738324029,-3631.04580058037,"experiment",12,"RawMidline"
"6179","CTEEG012",-1716.34230222935,-2703.57717670238,-3253.32233206402,-3570.26233448831,"experiment",12,"RawMidline"
"6180","CTEEG013",-1537.92797881733,-1851.89340142204,-2340.43628305796,-2131.4442773589,"experiment",12,"RawMidline"
"6181","CTEEG015",-1030.86238802666,-1635.36854802256,-1952.25951977355,-2407.36709499997,"experiment",12,"RawMidline"
"6182","CTEEG017",-2328.73969142527,-2697.15538810689,-3200.47608643562,-3514.31583988797,"experiment",12,"RawMidline"
"6183","CTEEG018",-974.38110336476,-1292.8675132381,-1685.56410263047,-1913.95531867022,"experiment",12,"RawMidline"
"6184","CTEEG019",-1912.3505217677,-2652.13359602192,-2981.09397485205,-3295.49975044362,"experiment",12,"RawMidline"
"6185","CTEEG021",-2400.08690569343,-2853.44705325388,-3250.95835353698,-3179.29008532911,"experiment",12,"RawMidline"
"6186","CTEEG022",-2449.30973211719,-4627.67936576164,-5980.51500673782,-6949.69757475184,"experiment",12,"RawMidline"
"6187","CTEEG023",-1720.63003725171,-2198.64111964693,-2538.28387760695,-3058.28335590681,"experiment",12,"RawMidline"
"6188","CTEEG024",-6952.6155334366,-8350.59937093002,-9772.67501725462,-10457.095200981,"experiment",12,"RawMidline"
"6189","CTEEG049",-2239.61550433628,-3419.18852140113,-4162.97767947141,-4572.40153483086,"experiment",12,"RawMidline"
